ANO;AGREGACAO;CODIGO;NOME;IDHM;IDHM_L;IDHM_E;IDHM_R;I_ESCOLARIDADE;I_FREQ_PROP;IDHMAD;IDHMAD_L;IDHMAD_E;IDHMAD_R;ATK_ESPVIDA;ATK_ANOSEST;ATK_RDPC;IDHMAD_PERDA;IDHMAD_L_PERDA;IDHMAD_E_PERDA;IDHMAD_R_PERDA;IDHMAD_COEF;ESPVIDA;MORT1;T_ENV;RAZDEP;T_FREQ5A6;T_FUND11A13;T_FUND15A17;T_MED18A20;T_FUND18M;ANOSEST;T_ANALF15M;T_ANALF18M;T_ANALF25M;T_FREQ6A14;T_FREQ15A17;T_FREQ18A24;T_FUND18A24;T_FUND25M;T_MED25M;T_SUPER25M;T_ATRASO_2_BASICO;T_ATRASO_2_FUND;T_FLBAS;T_FLFUND;T_FLMED;T_FLSUPER;RDPC;RDPCT;RENOCUP;PRENTRAB;RDPC1;RDPC2;RDPC3;RDPC4;RDPC5;RDPC10;R1040;R2040;GINI;THEIL;PIND;PMPOB;PPOB;RIND;RMPOB;RPOB;POPTOT;POP;POPT;POP5A6;POP6A14;POP6A17;POP11A13;POP15A17;POP15M;POP18A20;POP18A24;POP18M;POP25M;POP65M;POPOCUP18M
2019;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);772;798;788;732;71;83;594;708;663;447;113;159;39;231;113;159;39;221;7288;1651;906;417;9914;9456;7599;6229;7103;989;626;659;766;9879;9157;3345;8765;678;5471;1631;804;54;9608;9751;7022;2322;76147;76806;12485;7424;12028;26092;40948;65842;235817;359376;1885;1237;57;591;498;1073;2981;3464;729;15493;3967659;3964026;3930030;103284;477918;645593;162221;167675;3159515;190877;486319;2991840;2505521;359570;1792730
2019;RM_RIDE;24;Regi o Metropolitana de Natal (RN);776;845;734;752;715;743;584;761;618;424;99;158;436;246;99;158;436;231;7567;1584;926;4599;991;9525;5087;5191;7145;1032;761;785;903;9911;8964;4099;7929;7014;5766;2238;1519;1165;9597;9787;468;2256;86143;87091;137286;6799;10547;27028;49314;88113;256889;361238;1923;1367;559;593;56;1348;2866;3452;782;13947;1537296;1536569;1519844;49768;209750;256643;64958;46893;1195355;71769;165468;1148462;982993;142349;654942
2019;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);753;817;713;734;663;74;548;731;574;393;105;195;465;272;105;195;465;255;7404;1586;877;4459;9237;9408;5656;5303;6633;964;913;966;1131;9828;8157;3365;8302;6329;5248;2016;1449;1028;9256;9635;4672;2205;76936;77934;138604;719;9321;23324;39045;66882;246692;372572;2283;1511;595;666;721;148;3353;3033;7039;13937;1316241;1315858;1299009;36805;170072;225655;53651;55582;1025735;56889;149842;970152;820309;115438;524227
2019;RM_RIDE;26;Regi o Metropolitana de Recife (PE);782;832;791;728;742;816;592;756;683;402;91;136;448;243;91;136;448;225;749;1287;973;4063;977;919;7451;6221;7417;1035;575;608;707;9936;8902;3514;9151;7098;5945;1877;1397;1145;9476;9657;6455;2408;7425;76277;13211;7272;9506;23756;37734;64414;235333;356507;2144;1415;59;622;73;1363;3377;251;6382;14259;3999817;3999817;3893531;97067;459849;634834;147332;174984;3233184;198375;475592;3058199;2582607;389016;1632126
2019;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);734;82;699;689;625;739;571;736;573;441;102;18;36;222;102;18;36;214;742;1571;999;4218;9346;9321;6415;4488;6249;918;909;96;1096;9903;8618;3183;7956;5954;4701;1441;1517;1179;9406;9752;5664;1766;58384;59386;103215;6755;11372;23946;36688;58511;162038;23342;1322;918;504;435;473;1146;3373;3106;7683;15567;1263301;1262976;1241677;34321;156918;215306;55941;58387;1014753;58501;141153;956366;815212;126202;481520
2019;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);766;818;738;744;749;732;577;735;647;403;102;123;459;248;102;123;459;228;7406;1501;718;4081;97;9065;5647;4855;7493;1069;469;494;587;9941;9186;3773;8603;7259;621;2119;1921;1226;9609;9806;4958;2064;81804;82942;131966;6975;10345;24432;4068;72271;260464;379089;218;1498;587;631;546;1283;3228;329;7395;14614;961120;960806;947619;26416;123613;165614;43788;42001;751576;51950;123680;709574;585894;69013;414821
2019;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);782;801;786;76;785;786;603;702;7;446;123;109;413;229;123;109;413;215;7304;1866;943;3774;100;9719;6151;5575;7851;1105;33;344;394;9969;9211;4201;8659;7726;6698;2079;1608;11;9679;9758;5883;2784;90822;92054;139559;739;12164;29492;49045;80181;283314;425971;2045;136;577;608;447;1017;2511;2834;7075;14323;3927730;3924037;3871534;88306;431683;592033;124496;160350;3221722;180490;410695;3061371;2650676;370237;1883508
2019;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);816;88;807;765;734;846;663;813;718;5;76;11;346;187;76;11;346;177;7781;1078;946;4147;9961;983;7672;6358;7338;1039;272;287;329;9972;9202;3043;9264;7013;5739;1914;699;366;9702;9888;713;20;93482;9448;143228;7554;18794;38178;58275;88306;264043;383372;1346;927;51;455;283;488;154;2536;6034;15754;5353665;5352012;5295438;142346;621550;841216;195431;219665;4290565;230126;587840;4070900;3483059;506268;2631420
2019;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);822;931;767;778;743;78;661;876;683;482;59;109;381;196;59;109;381;183;8085;707;763;4159;9813;9454;5953;598;7429;107;289;302;345;992;872;3225;8837;7188;6008;2235;1345;797;9589;9813;5412;2201;101604;10229;159748;7641;16887;35854;56161;91461;307058;449998;1706;1164;552;548;266;609;1788;281;7164;15704;1979337;1979132;1965858;62884;256464;334188;82195;77723;1548870;87488;215454;1471146;1255691;150969;959166
2019;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);835;918;793;799;788;796;664;861;714;476;62;1;404;205;62;10;404;189;8008;846;1286;4274;9491;913;7158;6042;7882;1111;172;18;199;9949;9101;3831;9147;7691;6351;2413;1337;1104;9662;9749;6584;2523;115521;117639;181997;7025;16148;38334;62711;106151;351488;512437;1881;129;564;572;362;662;173;1847;5901;14446;12644352;12636325;12408894;255445;1314975;1795136;451996;480160;10484989;559246;1316186;10004829;8688642;1626497;5629590
2019;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);869;937;862;813;793;898;707;885;778;514;55;98;368;186;55;98;368;174;8122;787;942;4116;9886;9698;8336;8003;7928;1102;198;207;237;996;8888;2975;9665;7639;6328;2448;504;359;9618;9774;7204;2447;126037;127294;203074;7918;19754;42845;67518;109926;38998;585926;1872;1246;567;572;227;416;1412;2212;6419;15992;21733634;21722758;21508267;542366;2614633;3501490;871079;886856;17444932;1021812;2367429;16558075;14190645;2048355;10653716
2019;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);842;903;82;806;773;845;7;845;734;553;64;105;314;169;64;105;314;161;7917;823;97;4134;9626;9722;7365;7081;7728;1091;198;209;236;9943;8639;3504;9176;7476;6183;2464;545;341;9453;9692;6306;2862;120874;121985;191543;8022;24213;50217;74328;114253;340839;490314;1318;916;506;441;142;275;99;141;625;16216;3600073;3600073;3567269;79684;436727;585610;160788;148882;2896226;168173;407482;2747343;2339860;349189;1819329
2019;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);865;911;853;834;832;864;738;854;785;6;63;8;281;147;63;8;281;141;7967;951;922;3485;943;9705;8174;7242;8321;1171;104;109;126;991;9443;452;9608;8118;6791;3047;989;536;9653;9687;7464;3938;143647;144777;200596;746;33018;64781;94607;147942;377087;523977;1072;771;47;382;149;19;499;1768;3697;14077;1045914;1045914;1037750;21248;107036;148130;35515;41094;872076;44807;113089;830982;717892;96439;557363
2019;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);814;888;752;807;753;751;674;825;685;541;71;89;33;172;71;89;33;163;7829;1011;1161;4205;9282;916;6504;5078;7529;1081;175;181;201;9947;9096;3479;8721;7345;5959;2036;1525;1106;9669;9873;6031;2419;12112;12265;176364;7278;23788;51079;73251;114306;34674;497143;1328;926;51;448;232;329;982;208;4802;15032;4279564;4278079;4224704;106770;467271;620251;145638;152980;3509503;179131;449483;3356523;2907040;496813;2130821
2019;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);802;826;818;763;775;84;649;735;721;517;11;119;323;19;11;119;323;184;7453;1808;716;456;93;9759;7755;6786;7747;107;373;391;455;9939;9471;3294;9664;7321;6076;2355;795;676;9771;9811;7475;2624;92443;929;150982;7987;19548;36821;54932;85215;263752;386949;1373;936;518;473;193;48;1364;2379;7132;15589;929055;928859;924289;29686;134412;170052;43872;35639;704632;48691;121547;668993;547445;66527;452350
2019;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);795;823;805;757;746;836;652;739;703;534;102;127;295;179;102;127;295;175;744;1569;774;3822;8667;9845;7875;7045;746;1048;319;33;369;9931;8569;3357;9134;711;5674;2099;651;542;9483;9794;6515;2524;88793;8974;13938;80;20798;40676;61939;93431;229467;314454;1023;747;458;357;198;375;1307;2245;6836;16577;2606458;2605941;2578449;71258;308400;415078;117492;106678;2087542;140105;342334;1980863;1638529;201759;1322481
2020;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);748;751;808;691;81;807;591;654;732;431;129;94;376;21;129;94;376;20;7005;2314;471;4332;8655;9562;725;6802;8096;1108;226;241;283;9799;9416;343;9288;7804;6664;1998;1176;752;9609;9681;6618;2161;5901;6038;12651;7991;10134;23323;36861;5719;168619;25283;1511;1008;524;47;613;1322;3394;3274;7227;14648;2589809;2589239;2530488;98602;400591;543370;129781;142778;1929036;150309;351912;1786257;1434345;122049;963339
2020;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);765;803;774;72;763;779;615;721;692;466;102;106;353;196;102;106;353;187;7315;1632;933;4152;9318;9393;6874;5568;763;1065;279;294;329;100;8933;4292;9038;737;6162;1875;1254;776;9615;9835;5758;2696;70697;71711;128362;7397;1427;28278;43493;65631;202693;292467;1375;953;512;447;328;741;2468;2505;7114;16168;2325927;2324510;2291635;54683;296755;399726;105143;102970;1860477;113904;273714;1757506;1483792;216950;945992
2020;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);733;788;737;678;76;726;569;671;635;433;148;139;361;223;148;139;361;216;7226;3117;536;4808;7108;9363;6942;5632;7595;105;398;429;521;9933;8793;3756;8873;7243;6066;1951;1427;1212;9563;9699;6148;267;543;54777;125151;8033;10011;21794;34083;56747;149448;200556;1261;94;499;446;594;1443;3738;39;7798;15277;635998;635998;630455;29085;101829;135456;33311;33626;463596;35307;92787;429969;337182;34113;221211
2020;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);741;733;828;671;831;827;591;634;745;437;135;1;349;203;135;10;349;195;6898;2432;72;43;9544;8328;7908;7315;8312;1097;274;284;337;9956;912;3937;945;8075;686;1489;1142;1083;9681;9822;7032;2944;52038;53302;101255;7351;10198;23317;34879;52426;139254;197886;1181;831;485;401;633;1371;3499;2978;7189;15134;1465378;1465100;1430374;42304;208893;279317;76810;70423;1130293;73780;182725;1059869;877143;105522;552982
2020;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);749;765;804;682;697;864;586;673;659;453;12;18;336;217;12;18;336;212;7092;2088;941;4262;100;9396;8085;7064;6968;968;843;886;1037;100;9214;4265;9307;6515;5405;171;865;775;9697;9643;7721;316;55649;56079;101877;6484;11537;25293;37658;58868;144211;200936;1091;783;471;403;486;1103;3062;3294;728;15308;1228286;1227290;1217880;37576;152079;212942;54002;60862;976828;57443;148592;915966;767373;115595;434131
2020;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);776;771;82;74;749;858;599;68;705;449;118;14;393;228;118;14;393;217;7125;1924;905;4109;9688;9603;7924;7114;7486;1045;525;547;628;9853;9496;3574;9249;7169;6006;2069;569;407;9686;9606;7569;2696;79825;81324;139199;7126;12266;27853;450;69881;244381;36215;1805;1218;559;554;421;986;2679;1867;6725;15132;3998066;3992698;3919106;101403;469561;642296;162939;172735;3195366;189998;459785;3022631;2562846;361649;1629931
2020;RM_RIDE;24;Regi o Metropolitana de Natal (RN);78;819;771;751;742;786;607;729;668;46;11;134;388;222;11;134;388;211;7415;1854;985;474;9302;9599;6994;5564;7416;1078;635;652;728;9861;952;4043;8447;7251;6297;2551;1068;739;9723;9796;6756;242;8585;86902;150565;6906;13531;31329;50949;8582;247993;346298;1544;1106;532;508;323;874;2358;256;7731;15155;1553218;1552174;1533372;46773;215699;268565;72921;52865;1206648;67043;158879;1153783;994903;152939;610103
2020;RM_RIDE;25;Regi o Metropolitana de Jo o Pessoa (PB);743;792;723;716;693;739;558;703;595;416;112;177;419;248;112;177;419;236;7254;1837;91;4846;8163;929;7303;4803;693;99;844;887;1045;9749;9172;372;8764;6594;5355;2102;1249;817;9457;9604;6423;2173;68844;70187;14497;6713;11054;2427;36759;59835;216282;323543;1832;1225;566;566;572;1187;3275;2511;6956;15149;1328308;1327689;1302283;37924;174852;232250;54922;57397;1015562;58196;148438;958164;809726;120821;423131
2020;RM_RIDE;26;Regi o Metropolitana de Recife (PE);775;809;811;709;77;832;609;731;725;427;97;106;398;214;97;106;398;20;7352;1513;948;4205;9517;9537;7304;6921;7704;1073;376;398;459;9874;933;3586;9087;7452;6214;2044;1066;509;9652;9636;6549;2548;6603;67881;130318;7161;10235;24116;3703;60886;197817;289576;1686;1152;549;512;499;1397;3301;1769;7644;14962;4023729;4023729;3913971;102093;458361;633901;138993;175539;3213966;209031;467536;3038427;2570890;381407;1459140
2020;RM_RIDE;27;Regi o Metropolitana de Macei  (AL);724;795;685;697;655;701;561;708;564;443;109;176;365;225;109;176;365;217;7272;1803;913;4849;8572;935;5447;4652;6551;959;843;897;1038;9884;8125;3265;7926;6324;5122;169;1517;883;9329;9798;4878;1376;6105;61987;115162;618;1255;25266;35516;52763;177998;268813;1422;941;525;473;364;956;2964;2527;7368;15866;1271241;1271016;1251810;39170;183885;251788;68471;67902;972121;56048;128266;904218;775951;116035;415625
2020;RM_RIDE;28;Regi o Metropolitana de Aracaju (SE);765;792;769;736;772;767;6;708;678;451;106;118;387;215;106;118;387;204;7254;1741;734;3824;9217;9562;6763;5148;7715;1095;374;384;453;986;9422;4042;872;7491;6454;2262;1597;933;9644;9784;5951;2615;78138;78439;138761;6765;14015;28732;43618;72882;229149;33699;1577;1072;538;515;316;86;2499;4435;8267;15889;972637;972637;968896;29284;119243;160905;39830;41662;775027;56639;133589;733365;599775;71432;370131
2020;RM_RIDE;29;Regi o Metropolitana de Salvador (BA);772;773;786;756;802;778;583;673;703;418;13;106;447;245;13;106;447;228;7139;2176;1014;3995;9132;9011;714;5849;8018;1122;31;326;373;989;9846;4622;9606;7789;6823;2238;1248;896;9852;9677;7042;2881;88303;9275;167209;7535;8569;27715;47003;79341;279478;418885;2309;1541;594;639;82;1478;2748;1316;57;12307;3956088;3951985;3762483;103206;441651;606468;169203;164816;3228130;148621;385181;3063313;2678131;401307;1572127
2020;RM_RIDE;31;Regi o Metropolitana de Belo Horizonte (MG);809;858;811;76;751;843;667;789;731;515;81;99;323;175;81;99;323;168;7646;125;985;4184;9386;9789;79;6632;751;1059;235;245;282;9962;9127;2739;9426;7186;5994;2046;578;321;9699;991;7246;1865;90388;91557;14604;712;19533;38835;57628;85146;250428;361764;124;858;494;415;237;471;1394;2139;6495;1561;5392522;5391400;5322534;148930;591079;804847;197385;213767;4333151;245913;596922;4119383;3522461;531403;2370680
2020;RM_RIDE;32;Regi o Metropolitana de Grande Vit ria (ES);817;912;785;762;751;803;653;855;7;466;62;108;388;20;62;108;388;186;7971;823;815;4099;8991;9586;6894;6631;7514;1083;254;258;287;9928;895;3678;8976;728;6169;235;1071;731;964;9851;6148;2625;91477;93583;159115;7518;15076;3527;54302;87251;265586;372406;1479;1055;526;48;428;698;185;1916;5217;14283;2006486;2005729;1960600;56491;247183;324224;78494;77041;1586575;88307;208287;1509533;1301246;163438;865137
2020;RM_RIDE;33;Regi o Metropolitana de Rio de Janeiro (RJ);826;898;799;786;805;796;658;839;729;465;66;88;409;204;66;88;409;188;7889;989;1327;4339;854;9554;764;6111;8049;1131;136;143;155;9941;9539;4135;9408;7848;6577;2489;1237;907;9783;9714;7148;2572;106303;11006;189945;699;14175;36179;58162;97156;32583;469537;1865;1294;565;547;484;851;1895;1287;5373;13516;12705072;12698957;12265463;284494;1330474;1819210;450340;488735;10545999;546976;1298183;10057263;8759080;1685541;4965069
2020;RM_RIDE;35;Regi o Metropolitana de S o Paulo (SP);859;918;86;803;809;887;689;863;779;487;6;94;394;198;6;94;394;183;8009;924;98;4251;9267;981;8282;8112;8089;1125;187;196;223;991;8758;281;9726;7833;6619;2677;527;28;9577;9804;7013;2255;118632;120865;216497;802;17869;39378;63077;102692;370038;550074;1922;1293;57;568;303;564;1621;1564;605;15479;21892787;21887150;21482775;572053;2561940;3431212;818707;869272;17507441;958458;2250248;16638168;14387919;2145292;9607952
2020;RM_RIDE;41;Regi o Metropolitana de Curitiba (PR);835;883;84;784;782;87;689;824;749;53;67;108;324;174;67;108;324;166;7796;956;959;4157;9136;9607;8515;7552;7817;1099;217;226;259;9947;9375;3586;9386;7553;6331;2581;51;382;9718;9507;7683;2937;105265;107963;18297;807;21378;45997;70009;106349;282364;397255;1179;838;483;382;272;397;1104;199;34;14239;3638553;3638553;3547597;108396;446996;585812;148138;138815;2919061;159524;399872;2780246;2380373;348932;1686566
2020;RM_RIDE;42;Regi o Metropolitana de Florian polis (SC);85;891;843;818;858;836;727;83;778;594;68;77;274;145;68;77;274;14;7848;1113;899;3499;9617;9503;7578;6761;8577;1197;69;72;84;9941;9545;5144;9445;8438;7334;3208;1034;729;9737;9743;684;3998;129963;13099;195006;7578;29653;57816;89907;134585;337782;480008;1098;772;468;374;103;236;468;1392;7663;13608;1062604;1062604;1054268;26199;117636;156985;38760;39349;882674;55417;117000;843325;726324;95504;536291
2020;RM_RIDE;43;Regi o Metropolitana de Porto Alegre (RS);802;867;746;797;763;738;665;8;681;54;77;87;323;171;77;87;323;162;7699;1188;1242;4459;8046;9255;665;5555;7634;1091;145;151;167;9935;9802;4146;9019;7424;6036;2165;1389;971;9853;9835;6546;2842;113878;115782;180094;7111;22623;48558;70051;107163;321475;463212;1301;903;507;433;204;331;1065;888;4626;15238;4301233;4300944;4230216;106492;473720;611050;145114;137330;3509023;168314;443289;3371692;2928403;534180;1931135
2020;RM_RIDE;51;Regi o Metropolitana de Vale do Rio Cuiab  (MT);776;8;77;759;78;765;627;708;688;505;115;106;335;193;115;106;335;185;73;2134;668;4293;8887;9448;7201;5055;7801;1106;266;287;336;9867;9335;3615;9202;7532;631;2563;1133;794;9611;9685;6782;2183;89757;90883;168454;8412;15775;32961;50524;79565;268843;404885;1662;1103;548;524;25;63;2105;1564;768;16265;937464;937246;925629;32160;128843;181981;41069;53138;718516;40679;107372;665377;558005;62646;419012
2020;RM_RIDE;52;Regi o Metropolitana de Goi nia (GO);785;797;819;742;762;849;646;709;729;522;111;11;297;178;111;11;297;173;7281;1845;865;4091;9443;9671;7686;7157;762;1071;23;241;265;9927;9498;3495;9648;7263;5902;2211;521;398;9753;9789;7033;2827;80833;82357;136698;7622;19608;38392;56397;81783;208014;285781;985;717;453;333;192;382;1402;18;5424;15726;2647751;2647443;2598454;67485;324838;424782;112480;99944;2108115;126574;300489;2008171;1707681;229086;1190467
2021;RM_RIDE;13;Regi o Metropolitana de Manaus (AM);711;709;758;67;809;734;551;61;688;398;14;93;406;226;14;93;406;213;6753;2537;631;4242;7189;9356;7112;569;809;1105;188;192;229;9719;9553;3722;9286;7837;6573;1978;1112;997;9604;9651;678;1976;51788;52887;111724;8601;7685;18602;31333;51721;149594;209705;1596;1138;535;51;928;1932;4215;3567;7438;137;2631984;2631709;2577002;90572;381911;519740;123011;137828;2014266;145829;328408;1876437;1548028;166190;1047415
2021;RM_RIDE;15;Regi o Metropolitana de Bel m (PA);745;764;76;711;798;742;573;678;694;399;112;87;439;231;112;87;439;213;7083;1788;831;4425;877;9389;6219;53;7979;1118;162;168;196;9739;9508;389;8783;7845;6565;2199;144;875;9523;9591;5573;2027;66722;67737;131951;7958;9042;21356;34788;58031;210767;317474;2089;1387;582;612;738;1552;365;3467;7384;14163;2342089;2342089;2307007;76274;299810;413300;105481;113489;1818381;110599;243564;1704891;1461326;194707;941963
2021;RM_RIDE;16;Regi o Metropolitana de Macap  (AP);695;749;668;671;76;626;527;629;569;409;16;148;39;241;16;148;39;233;6993;3474;627;4455;5652;9314;5605;4466;7603;1068;428;453;568;9616;9363;3646;832;7411;6296;2223;1696;1107;946;9509;4841;2173;52129;53524;114484;8675;8738;20342;31569;53208;147067;20148;1386;1011;516;45;583;1869;3842;2507;8304;13943;647165;646201;629360;19109;89012;116178;27137;27166;488274;37694;97481;461108;363627;40568;254592
2021;RM_RIDE;21;Regi o Metropolitana de Grande S o Lu s (MA);719;689;811;665;821;806;552;59;72;395;143;112;406;233;143;112;406;22;6634;2626;668;4003;8671;9617;7473;6465;8207;1087;28;299;35;9811;9315;3277;9394;7988;648;1651;1057;759;9609;9704;6845;2262;50251;51764;103764;7929;7441;19157;31691;49752;142297;207391;1559;107;528;486;899;1787;4053;2601;6768;13572;1475593;1475459;1432315;43530;194479;274003;65227;79524;1152319;66782;167138;1072795;905657;98551;566226
2021;RM_RIDE;22;Regi o Administrativa Integrada de Desenvolvimento da Grande Teresina (PI);721;724;765;676;693;803;559;629;627;442;131;181;346;225;131;181;346;219;6841;2283;951;4399;9787;9321;6388;6605;6931;963;74;791;935;9906;8357;3467;9341;6453;5316;1692;1108;67;944;9858;6005;2466;53633;53863;96613;7245;10254;23021;36527;57465;140323;194244;1168;843;479;421;564;152;3505;3907;8647;1508;1232833;1232222;1226976;31285;157891;220685;55428;62793;973488;55463;150534;910694;760160;117299;493743
2021;RM_RIDE;23;Regi o Metropolitana de Fortaleza (CE);745;729;8;709;748;827;571;636;687;427;127;141;398;233;127;141;398;222;6875;2093;919;429;9268;9519;7393;6889;7483;1015;534;567;633;9794;862;3328;8967;7236;5727;1525;973;756;9449;9607;6361;2366;66094;66636;12485;7594;11257;23799;37092;60436;198379;281684;1607;1132;545;53;451;1201;3201;3406;8043;15088;4027617;4022035;3989338;109062;518475;717262;170388;198786;3188658;162410;427007;2989871;2562864;370240;1612549
